,date,sentiment,volume,delta
485,2015-05-01 00:00:00+00:00,0.008466783844381386,174426.41666666666,0.6516132873389395
488,2015-05-04 00:00:00+00:00,-0.08481337585303922,126020.0,-0.18290979839549237
489,2015-05-05 00:00:00+00:00,0.016887557997146488,356052.0,-0.5372934277831369
490,2015-05-06 00:00:00+00:00,0.2385665167095116,65352.0,-0.3543853478520589
491,2015-05-07 00:00:00+00:00,0.049523191596594074,48694.541666666664,0.11250104739451672
492,2015-05-08 00:00:00+00:00,0.03944882718178683,11596.0,0.21581650458519164
495,2015-05-11 00:00:00+00:00,0.2384436797850813,54935.5,-0.24566274385331255
496,2015-05-12 00:00:00+00:00,0.1519994172595113,74089.58333333333,0.06199067129751157
497,2015-05-13 00:00:00+00:00,-0.0005928815977175466,10515.0,-0.03214265166502983
498,2015-05-14 00:00:00+00:00,0.21581728117786508,16696.875,0.35356916703874575
499,2015-05-15 00:00:00+00:00,0.10806152118348693,37119.125,-0.06887812508006164
502,2015-05-18 00:00:00+00:00,0.04016366714763506,84927.04166666667,0.4155598987473397
503,2015-05-19 00:00:00+00:00,0.041585997980477955,618.9583333333334,-0.14234556519728514
504,2015-05-20 00:00:00+00:00,-0.18758763588196015,182695.33333333334,0.013774922508815735
505,2015-05-21 00:00:00+00:00,-0.2126450320121774,64545.75,0.3030589010476845
506,2015-05-22 00:00:00+00:00,0.013460001269883955,211961.625,0.21581301135448783
510,2015-05-26 00:00:00+00:00,0.16189539258318267,42639.583333333336,-0.6841847577185973
511,2015-05-27 00:00:00+00:00,0.31341088501202685,36169.0,0.3903047241751736
512,2015-05-28 00:00:00+00:00,0.1109243475066581,204168.75,-0.018367727633695097
513,2015-05-29 00:00:00+00:00,0.16299622641509434,163.41666666666666,-0.21811115594180208
516,2015-06-01 00:00:00+00:00,0.19252596475135947,15263.0,0.059692513641739
517,2015-06-02 00:00:00+00:00,0.28851774193548385,289.3333333333333,0.022960544253770365
518,2015-06-03 00:00:00+00:00,0.1305884387835852,33171.25,-0.12398132477332169
519,2015-06-04 00:00:00+00:00,0.031776473477406676,254.5,-0.050510394577681694
523,2015-06-08 00:00:00+00:00,0.19954485810687103,230991.04166666666,-0.25254845440647244
524,2015-06-09 00:00:00+00:00,-0.4563918694719288,1997927.8333333333,0.1653060877399355
525,2015-06-10 00:00:00+00:00,0.32019275063184505,53415.0,0.22040925703199932
526,2015-06-11 00:00:00+00:00,-0.06306101227416909,11480.75,-0.13545808445201857
527,2015-06-12 00:00:00+00:00,0.28476200014039355,44517.708333333336,-0.23418423883570583
530,2015-06-15 00:00:00+00:00,0.2397725429926069,39406.0,0.18826488975730982
531,2015-06-16 00:00:00+00:00,-0.05776884283722613,48415.833333333336,0.1308670275242072
532,2015-06-17 00:00:00+00:00,-0.13463204850433322,19077.333333333332,-0.09642795505527246
533,2015-06-18 00:00:00+00:00,0.0675617500765228,25047.0,0.14923302743837397
534,2015-06-19 00:00:00+00:00,-0.3797920147247867,71308.33333333333,-0.2548465601465004
537,2015-06-22 00:00:00+00:00,0.0,17.375,0.027551596752356744
539,2015-06-24 00:00:00+00:00,0.25938019741528445,22110.75,0.2066326232808109
540,2015-06-25 00:00:00+00:00,-0.009591578776129919,27662.25,-0.31224444351688163
541,2015-06-26 00:00:00+00:00,0.18732290911531752,3724.5,-0.21122366735271925
544,2015-06-29 00:00:00+00:00,0.49659856568130145,180085.5,-0.21352007212303192
545,2015-06-30 00:00:00+00:00,0.0985928346647301,1032.75,-0.03214265588134069
546,2015-07-01 00:00:00+00:00,0.24903857186066441,28102.416666666668,-0.0688781114721344
547,2015-07-02 00:00:00+00:00,-0.05462975275348438,24798.125,0.002296404462075685
551,2015-07-06 00:00:00+00:00,0.1220962583006981,33280.333333333336,0.2433663073267489
552,2015-07-07 00:00:00+00:00,0.048847803163444635,1422.5,-0.04591758852259886
554,2015-07-09 00:00:00+00:00,0.012678315692316856,83966.25,-0.8678552768775987
555,2015-07-10 00:00:00+00:00,0.09399017004293633,52869.0,0.30765161497522797
558,2015-07-13 00:00:00+00:00,0.34565633644112465,71071.375,0.14464370341777055
559,2015-07-14 00:00:00+00:00,-0.07256066945606694,6811.5,-0.09872438516648074
560,2015-07-15 00:00:00+00:00,-0.09441571652931365,33454.958333333336,0.25255020584044985
561,2015-07-16 00:00:00+00:00,-0.09481206943407314,1327446.25,0.176784628932797
562,2015-07-17 00:00:00+00:00,-0.06497375681960468,104356.0,0.1239777897925407
565,2015-07-20 00:00:00+00:00,0.2300589539372301,81926.25,0.2525519091512969
566,2015-07-21 00:00:00+00:00,0.10522221668837636,528565.5,-0.48214336943832237
567,2015-07-22 00:00:00+00:00,-0.029379544265934865,5033410.583333333,0.7415810428650147
568,2015-07-23 00:00:00+00:00,0.0984380567781076,174640.375,-0.2387735152866277
569,2015-07-24 00:00:00+00:00,0.4139727104979901,36039.041666666664,-0.1882648907173312
572,2015-07-27 00:00:00+00:00,0.032830790537505615,7792.166666666667,-0.07346919289444998
573,2015-07-28 00:00:00+00:00,0.1225374760994264,348.6666666666667,-3.552713678800501e-15
574,2015-07-29 00:00:00+00:00,0.1098583641832485,12966.0,-0.0367354673166993
575,2015-07-30 00:00:00+00:00,0.19412035877295403,51815.5,0.011480270720372943
576,2015-07-31 00:00:00+00:00,0.1676376957388251,3951.375,-0.29846775064060793
579,2015-08-03 00:00:00+00:00,0.14927653453031206,209564.66666666666,-0.7025491303818683
580,2015-08-04 00:00:00+00:00,-0.08017232054367832,2354.3333333333335,-0.6382639120147964
581,2015-08-05 00:00:00+00:00,0.1469004158270746,266126.25,0.5624999477318937
582,2015-08-06 00:00:00+00:00,-0.0309423696844993,10692.0,-0.1937306426260328
583,2015-08-07 00:00:00+00:00,0.3837800166768225,29881.791666666668,0.21679158610474758
586,2015-08-10 00:00:00+00:00,0.23679788390165882,48769.0,0.7357122711119075
587,2015-08-11 00:00:00+00:00,0.10775907171676102,38634.041666666664,-0.9963242863839845
588,2015-08-12 00:00:00+00:00,0.03682230658111332,96742.75,0.6250088391578714
589,2015-08-13 00:00:00+00:00,-0.10657039094434544,62016.5,-0.20526116466831468
593,2015-08-17 00:00:00+00:00,0.12206666949758312,100085.375,0.2583069365654964
594,2015-08-18 00:00:00+00:00,0.11646193785537878,21763.75,0.016144073077764887
595,2015-08-19 00:00:00+00:00,0.3110177131929303,54731.333333333336,-0.251386547938953
596,2015-08-20 00:00:00+00:00,0.1731034239281415,32397.0,-0.3298018038232762
597,2015-08-21 00:00:00+00:00,0.06341706264977748,43815.0,-1.077044399673369
600,2015-08-24 00:00:00+00:00,0.028032085913515595,357627.0833333333,1.902702827803342
601,2015-08-25 00:00:00+00:00,0.04482007079848489,229465.83333333334,-1.6997486453650765
602,2015-08-26 00:00:00+00:00,0.016118295402727686,110563.75,0.5996410928334406
603,2015-08-27 00:00:00+00:00,-0.020050978006507618,259209.25,0.15913393894112104
604,2015-08-28 00:00:00+00:00,0.33183322314049585,252.08333333333334,0.2583069482800795
607,2015-08-31 00:00:00+00:00,0.1682751161435057,33023.083333333336,0.16836116231634435
608,2015-09-01 00:00:00+00:00,0.17270518798828127,5120.0,-0.5604325197159703
609,2015-09-02 00:00:00+00:00,0.15892056205001165,18299.083333333332,0.48662897722652687
610,2015-09-03 00:00:00+00:00,0.6097935889948738,1926.375,-0.48893575575705484
611,2015-09-04 00:00:00+00:00,-0.15473888046576503,11679.708333333334,0.06918813237033206
615,2015-09-08 00:00:00+00:00,0.09839830422510366,58574.5,0.12915260333607392
616,2015-09-09 00:00:00+00:00,0.11742322489974692,678221.0833333334,-0.8325766771328986
617,2015-09-10 00:00:00+00:00,0.03740391505266203,223809.25,0.5304512223898605
618,2015-09-11 00:00:00+00:00,0.05106663464337699,25762.5,0.5581256695308205
621,2015-09-14 00:00:00+00:00,0.20275554426309084,362582.0,-0.29290186056055134
622,2015-09-15 00:00:00+00:00,0.2545649138253615,30287.333333333332,0.0807203703165662
623,2015-09-16 00:00:00+00:00,0.282435129918337,2806.25,0.03690175199522372
628,2015-09-21 00:00:00+00:00,-0.18036699066008194,117689.29166666667,0.3551713894401374
629,2015-09-22 00:00:00+00:00,0.005570908284548516,164412.5,0.004613599158176385
630,2015-09-23 00:00:00+00:00,0.07454729492615879,14817.833333333334,0.1591356777251427
631,2015-09-24 00:00:00+00:00,0.15411045945145746,46441.25,0.403603624260942
632,2015-09-25 00:00:00+00:00,-0.002201178981339306,60836.416666666664,-0.39899181454504173
635,2015-09-28 00:00:00+00:00,0.1765643675775395,48785.625,-0.3251883126961914
636,2015-09-29 00:00:00+00:00,-0.09724625831093507,94253.33333333333,-0.8694784778065348
637,2015-09-30 00:00:00+00:00,-0.2889582272889805,61409.708333333336,0.029983114046313375
638,2015-10-01 00:00:00+00:00,0.22585050493341424,158874.08333333334,0.11762213149617295
639,2015-10-02 00:00:00+00:00,0.18668969635161364,60794.0,0.5465934681733131
642,2015-10-05 00:00:00+00:00,-0.4376540247130815,111388.375,0.20756793589907474
643,2015-10-06 00:00:00+00:00,-0.18013974025021093,31799.833333333332,0.15682891395007204
644,2015-10-07 00:00:00+00:00,0.023085483205620212,106662.66666666667,-0.22140521176828187
645,2015-10-08 00:00:00+00:00,0.03908799206921413,31207.5,-0.1591357043051218
646,2015-10-09 00:00:00+00:00,-0.2051645888617785,32753.583333333332,0.4889376054079655
649,2015-10-12 00:00:00+00:00,-0.03304410740000929,87901.91666666667,-0.2606137437844396
650,2015-10-13 00:00:00+00:00,0.0690542635306938,19271.0,0.2237119892771915
651,2015-10-14 00:00:00+00:00,-0.029684319880902286,30899.0,-0.2490815340249526
652,2015-10-15 00:00:00+00:00,0.08593666525224493,123529.08333333333,0.2144865983563662
653,2015-10-16 00:00:00+00:00,-0.000424868243085677,9827.125,-0.17066620467620552
656,2015-10-19 00:00:00+00:00,0.0009315456447919149,75978.0,0.21448659620200772
657,2015-10-20 00:00:00+00:00,0.3925888848382516,58632.75,0.560432579007955
658,2015-10-21 00:00:00+00:00,-0.03498214889264431,17801.416666666668,-0.05535086420313817
659,2015-10-22 00:00:00+00:00,0.10333904528865641,150189.375,0.2698374595092403
660,2015-10-23 00:00:00+00:00,0.2760086128434182,8405.083333333334,0.5489019756489668
663,2015-10-26 00:00:00+00:00,0.06969740833456044,26032.166666666668,-0.6457665221820541
664,2015-10-27 00:00:00+00:00,-0.08415449460115955,244404.33333333334,-0.1960357256630303
665,2015-10-28 00:00:00+00:00,0.16530113393704837,647283.875,0.5396748712663886
666,2015-10-29 00:00:00+00:00,0.0112710906238996,104130.0,0.4220544924745795
667,2015-10-30 00:00:00+00:00,0.11112271167146726,111126.41666666667,-0.3436391894670514
670,2015-11-02 00:00:00+00:00,0.2735633564628587,44748.0,0.0876390145995316
671,2015-11-03 00:00:00+00:00,0.052074433656957915,11355.75,0.41052226943870807
672,2015-11-04 00:00:00+00:00,0.07946867379945262,5526.125,-0.2606120075602014
673,2015-11-05 00:00:00+00:00,0.3605174584323041,25575.75,-0.21540467703528066
674,2015-11-06 00:00:00+00:00,0.23151160628406536,3898.75,-0.01158159906480094
677,2015-11-09 00:00:00+00:00,0.4131850896860986,75708.5,-0.09033082182423158
678,2015-11-10 00:00:00+00:00,0.19712469856857195,50509.0,-0.030111452700314345
679,2015-11-11 00:00:00+00:00,0.3900628885776251,88528.0,-0.06022113942730911
680,2015-11-12 00:00:00+00:00,-0.1442241434219196,14417.833333333334,-0.12507386188306313
681,2015-11-13 00:00:00+00:00,-0.11851642698829959,19401.0,-0.6624271575211083
684,2015-11-16 00:00:00+00:00,0.03904884624692167,84884.20833333333,0.6485307053361709
685,2015-11-17 00:00:00+00:00,0.006814148813564676,55423.375,-0.2848889663566432
686,2015-11-18 00:00:00+00:00,0.30062369758414637,104421.33333333333,0.3543750564442121
687,2015-11-19 00:00:00+00:00,-0.26734563307381515,1049476.75,0.2640442088716348
688,2015-11-20 00:00:00+00:00,0.013078899754989213,202950.25,0.023163202888305534
691,2015-11-23 00:00:00+00:00,0.0712667341927563,61087.5,-0.3520583892548821
692,2015-11-24 00:00:00+00:00,-0.7566907150274441,190995.0,0.35900662730897537
693,2015-11-25 00:00:00+00:00,0.33951048179844806,21709.458333333332,-0.2733091510793493
698,2015-11-30 00:00:00+00:00,-0.2782611023622047,105.83333333333333,0.07180273557750283
699,2015-12-01 00:00:00+00:00,0.23162445924979466,17348.583333333332,-0.32658201638116324
700,2015-12-02 00:00:00+00:00,0.27434660340206746,31995.25,-0.2455143418966763
701,2015-12-03 00:00:00+00:00,0.4511159507097176,21370.0,-0.3126855481649251
702,2015-12-04 00:00:00+00:00,0.10227492690368235,24582.291666666668,0.8662502913532357
705,2015-12-07 00:00:00+00:00,-0.009775659908739097,25969.5,-0.16213358119564703
706,2015-12-08 00:00:00+00:00,0.06503164005805515,5971.333333333333,0.1644502338718432
707,2015-12-09 00:00:00+00:00,0.091761143855513,37608.916666666664,-0.4678672287391272
708,2015-12-10 00:00:00+00:00,0.10587174792051754,13705.333333333334,0.030109688783632294
709,2015-12-11 00:00:00+00:00,0.02723110184148947,34401.5,-0.46555243611550523
712,2015-12-14 00:00:00+00:00,-0.019259956405568848,26073.666666666668,0.06948607001012874
713,2015-12-15 00:00:00+00:00,0.27857957623885976,120154.16666666667,-0.33584698899062104
715,2015-12-17 00:00:00+00:00,0.0,24.666666666666668,-0.7041167735075611
719,2015-12-21 00:00:00+00:00,0.009455884776000683,64535.166666666664,0.011581598681001282
720,2015-12-22 00:00:00+00:00,-0.008345222197492397,42683.5,-0.03937460893525824
721,2015-12-23 00:00:00+00:00,0.1050044242209589,180464.91666666666,0.3103688684127164
722,2015-12-24 00:00:00+00:00,0.41612258025766535,22199.333333333332,-0.22466960589641616
726,2015-12-28 00:00:00+00:00,0.21086645326504477,49463.333333333336,-0.17834496821543055
727,2015-12-29 00:00:00+00:00,0.5439588805567191,994049.9166666666,0.41227949496831684
728,2015-12-30 00:00:00+00:00,0.09366152297378239,150118.58333333334,-0.2918390050609929
729,2015-12-31 00:00:00+00:00,-0.0008861354291672381,76246.5,-0.4053311915315021
733,2016-01-04 00:00:00+00:00,0.2603934827622512,81919.29166666667,0.6346324585469851
734,2016-01-05 00:00:00+00:00,-0.07166729821902236,2639.0,-0.7041185207796481
735,2016-01-06 00:00:00+00:00,0.10289504110587325,98799.75,0.032426355815179164
736,2016-01-07 00:00:00+00:00,-0.12248782267230524,227875.66666666666,-0.5165085286585196
737,2016-01-08 00:00:00+00:00,0.07065147645650438,138874.16666666666,-0.3682733921471453
740,2016-01-11 00:00:00+00:00,-0.020846016817190918,12041.25,-0.10191240984316607
741,2016-01-12 00:00:00+00:00,0.019146028987232524,105003.125,-0.13665545664750667
742,2016-01-13 00:00:00+00:00,-0.045719599338701365,143177.875,-0.6786404330956834
743,2016-01-14 00:00:00+00:00,0.08906466305150335,98197.5,0.3613232510487272
744,2016-01-15 00:00:00+00:00,0.020002238325427846,82695.75,0.21540465835947487
748,2016-01-19 00:00:00+00:00,0.18367597370113625,9328.666666666666,-0.4053312622045837
749,2016-01-20 00:00:00+00:00,0.031428039732365125,85782.29166666667,0.39143478423367384
750,2016-01-21 00:00:00+00:00,-0.11058050338818973,24103.333333333332,-0.17602829661880293
751,2016-01-22 00:00:00+00:00,-0.0024007203945879928,119702.91666666667,0.6462141371722119
754,2016-01-25 00:00:00+00:00,-0.2187611095406361,74287.5,-0.4817638275574261
755,2016-01-26 00:00:00+00:00,0.03341332244517032,714.3333333333334,0.013896505148970562
756,2016-01-27 00:00:00+00:00,-0.057331500968121576,658491.6666666666,-0.6068394048015442
757,2016-01-28 00:00:00+00:00,-0.24594117264966334,56577.0,0.06948430182442777
758,2016-01-29 00:00:00+00:00,0.25835992703992017,64144.666666666664,0.5906244658554698
761,2016-02-01 00:00:00+00:00,0.00566926988657703,83206.25,-0.00926492688221714
762,2016-02-02 00:00:00+00:00,0.4711606370734988,30591.708333333332,-0.21771961292807518
763,2016-02-03 00:00:00+00:00,0.3669268325082765,84312.375,0.31268377154700033
764,2016-02-04 00:00:00+00:00,0.18274640480703308,15498.125,0.17232676169758676
765,2016-02-05 00:00:00+00:00,0.07135453164035334,21031.291666666668,-0.5821867466814545
768,2016-02-08 00:00:00+00:00,-0.09953410840776102,2435.25,0.4378054895720602
769,2016-02-09 00:00:00+00:00,0.303368374835351,13950.125,0.1630115818125475
770,2016-02-10 00:00:00+00:00,0.058401475587144626,8629.333333333334,-0.3842435629960761
771,2016-02-11 00:00:00+00:00,0.3853354306343476,13330.625,-0.020959646493277972
772,2016-02-12 00:00:00+00:00,-0.27476979056274353,185811.41666666666,-0.04657600840168641
776,2016-02-16 00:00:00+00:00,0.02358165624150122,21142.75,0.37725758528733166
777,2016-02-17 00:00:00+00:00,0.018691399999999997,126875.0,0.3376693586199302
778,2016-02-18 00:00:00+00:00,-0.08782933421177307,208260.66666666666,-0.600815274691751
779,2016-02-19 00:00:00+00:00,0.33059730093531947,606210.0,0.009315199394496432
782,2016-02-22 00:00:00+00:00,0.1948254458482816,14424.75,0.13273850462634584
783,2016-02-23 00:00:00+00:00,0.006597863901637487,29415.0,-0.3982154770020472
784,2016-02-24 00:00:00+00:00,0.028052154457163837,1810264.5833333333,0.4936930761440621
785,2016-02-25 00:00:00+00:00,0.3501036415918943,2704620.75,0.1653408282549016
786,2016-02-26 00:00:00+00:00,0.2857059239551409,44539.5,-0.06753208307603131
789,2016-02-29 00:00:00+00:00,0.2278600954787981,2967.5,-0.03958826863668463
790,2016-03-01 00:00:00+00:00,0.26362325882352944,21958.333333333332,0.6706785275365554
791,2016-03-02 00:00:00+00:00,0.352135622878036,34461.0,0.0558894344815819
792,2016-03-03 00:00:00+00:00,0.37993778403230083,65034.416666666664,0.2142442597768479
793,2016-03-04 00:00:00+00:00,0.010319964431425879,203128.75,0.1490396362573847
796,2016-03-07 00:00:00+00:00,-0.25390252179859807,39480.75,-0.12109406143011725
797,2016-03-08 00:00:00+00:00,-0.08799749579124581,10296.0,0.05821866492163963
798,2016-03-09 00:00:00+00:00,0.18639952232585016,72696.0,-0.04424498475310301
799,2016-03-10 00:00:00+00:00,0.20129333974358976,16900.0,-0.055891202068192314
800,2016-03-11 00:00:00+00:00,-0.08678849396371485,35214.125,0.004658489156859957
804,2016-03-15 00:00:00+00:00,0.11352290204984163,118525.41666666667,0.14438294099018734
805,2016-03-16 00:00:00+00:00,0.22128340167812752,43590.25,0.3167096635793527
806,2016-03-17 00:00:00+00:00,0.01667179892784955,26551.0,0.06520640223284246
807,2016-03-18 00:00:00+00:00,0.21676254685547688,44818.666666666664,-0.09780693368345794
810,2016-03-21 00:00:00+00:00,0.16388795125380828,213350.0,-0.004656712407861363
811,2016-03-22 00:00:00+00:00,0.29218928032880953,93671.25,0.34232609483684584
812,2016-03-23 00:00:00+00:00,0.5039026965881305,43759.0,-0.08150756419244587
813,2016-03-24 00:00:00+00:00,0.009757588402075643,74772.0,0.04657422395645128
817,2016-03-28 00:00:00+00:00,0.3828937262180975,39508.333333333336,-0.18862789188447238
818,2016-03-29 00:00:00+00:00,-0.006438610407408949,28092.166666666668,0.6497205025107746
819,2016-03-30 00:00:00+00:00,0.20766866536308096,116644.08333333333,0.2119150249251227
820,2016-03-31 00:00:00+00:00,0.14311367626536214,55534.166666666664,-0.16999931820176784
823,2019-06-03 00:00:00+00:00,-0.0028795662119610508,89398.5,-0.5662198092074888
824,2019-06-04 00:00:00+00:00,0.4306305219844816,46074.166666666664,1.0339645878844408
825,2019-06-05 00:00:00+00:00,0.4152315348756906,5792.0,-0.4283583972131595
826,2019-06-06 00:00:00+00:00,-0.1527797386790764,1396.75,0.526829742420027
827,2019-06-07 00:00:00+00:00,0.0,115.58333333333333,0.8961031785898683
830,2019-06-10 00:00:00+00:00,-0.24448164383561644,121.66666666666667,0.18956134030251093
831,2019-06-11 00:00:00+00:00,0.0,1056.625,-0.012309860748793255
832,2019-06-12 00:00:00+00:00,0.3711951585976628,149.75,0.059085084795555076
833,2019-06-13 00:00:00+00:00,0.11136126203576341,2423.3333333333335,-0.13540096029809945
834,2019-06-14 00:00:00+00:00,0.08774421833232732,4832.083333333333,0.2929573901347524
837,2019-06-17 00:00:00+00:00,-0.13936202040325626,9704.333333333334,0.24372174400010493
838,2019-06-18 00:00:00+00:00,-0.06661113302258874,1394.5,0.5908357962859512
839,2019-06-19 00:00:00+00:00,0.011172247449115864,5459.708333333333,-0.4455891787111952
840,2019-06-20 00:00:00+00:00,0.0043240819812126186,390.3333333333333,-0.2240229338796098
841,2019-06-21 00:00:00+00:00,0.5927340319361277,417.5,-0.004924695296757875
845,2019-06-25 00:00:00+00:00,0.03010226177233964,674.25,-0.7040774900981575
846,2019-06-26 00:00:00+00:00,0.19990520381328075,5070.0,0.49974958536826364
847,2019-06-27 00:00:00+00:00,0.2843124980279557,9243.791666666666,-0.1353972097479499
848,2019-06-28 00:00:00+00:00,0.3242064028854012,369677.0833333333,-0.18709713402143535
851,2019-07-01 00:00:00+00:00,0.03338341968911917,1913.9166666666667,-0.3988139906499697
852,2019-07-02 00:00:00+00:00,-0.3334583218027278,1686.3333333333333,0.32495852305137163
853,2019-07-03 00:00:00+00:00,0.08057879656160459,203.58333333333334,0.27818707252455965
855,2019-07-05 00:00:00+00:00,0.5106,2.1666666666666665,0.2166377834090767
858,2019-07-08 00:00:00+00:00,0.35849894274174393,2455.25,-0.19448226547635983
859,2019-07-09 00:00:00+00:00,0.18541182397033934,2067.8333333333335,0.5022138568332011
860,2019-07-10 00:00:00+00:00,0.005987497687223854,11259.916666666666,0.33972891517715453
861,2019-07-11 00:00:00+00:00,0.0,28.958333333333332,-0.3840436338016531
862,2019-07-12 00:00:00+00:00,0.1505104376012966,771.25,0.20925639426480558
865,2019-07-15 00:00:00+00:00,0.20282486346651338,724.7916666666666,0.2757266166522854
866,2019-07-16 00:00:00+00:00,0.08479032379873501,1765.5,-0.022155495333741726
867,2019-07-17 00:00:00+00:00,-0.28836803192191,12635.0,-0.1723267940102744
868,2019-07-18 00:00:00+00:00,-0.24978651211801897,4507.75,0.4086633621657114
869,2019-07-19 00:00:00+00:00,0.5513414148730684,4832.0,-0.7877823354442981
872,2019-07-22 00:00:00+00:00,0.33822560924807327,8401.75,0.8788722272780163
873,2019-07-23 00:00:00+00:00,-0.02482014879816864,5460.416666666667,0.09354668064132454
874,2019-07-24 00:00:00+00:00,0.5719,12.208333333333334,0.2461822497730708
875,2019-07-25 00:00:00+00:00,-0.19974803149606302,269.875,-0.4603595252642094
876,2019-07-26 00:00:00+00:00,0.3615382195433462,11157.25,0.0640097759968512
879,2019-07-29 00:00:00+00:00,0.1747321977287909,1247.5,0.3003388178337403
880,2019-07-30 00:00:00+00:00,0.03750867357960683,23145.0,0.004924695735397222
881,2019-07-31 00:00:00+00:00,-0.18771234205684895,237918.54166666666,-0.8320971150567473
882,2019-08-01 00:00:00+00:00,-0.18946016343207356,2284.3333333333335,-1.3466169867701367
883,2019-08-02 00:00:00+00:00,0.11319758218100523,110705.83333333333,-0.3717337681741384
886,2019-08-05 00:00:00+00:00,0.033895607721799954,4336.208333333333,-1.144749323489279
887,2019-08-06 00:00:00+00:00,0.04839298158596316,8064.5,0.16986632213791353
888,2019-08-07 00:00:00+00:00,-0.08367956916863009,371.375,0.8936388236250608
889,2019-08-08 00:00:00+00:00,0.189815741221242,722.625,0.7951674817636629
890,2019-08-09 00:00:00+00:00,0.03762725072604065,344.3333333333333,-0.07660583988926817
893,2019-08-12 00:00:00+00:00,-0.2632235782409043,943.6666666666666,0.21252124526007776
894,2019-08-13 00:00:00+00:00,-0.19251330972586844,4777.208333333333,1.9645838089527459
895,2019-08-14 00:00:00+00:00,0.024665083507306892,1995.8333333333333,-0.10131911081796119
896,2019-08-15 00:00:00+00:00,0.25821515649149923,2588.0,-0.4250425257825867
897,2019-08-16 00:00:00+00:00,0.09656060944405676,5373.75,0.5486012997667231
900,2019-08-19 00:00:00+00:00,0.5111377002216351,43051.25,-0.06671902865235069
901,2019-08-20 00:00:00+00:00,0.002604494643688852,1431.3333333333333,-0.12850219676388974
902,2019-08-21 00:00:00+00:00,0.34568314279999385,10832.166666666666,-0.0864926595301938
903,2019-08-22 00:00:00+00:00,0.024537539432176656,1703.875,-0.18039476077382233
904,2019-08-23 00:00:00+00:00,-0.07526409640697261,3748.0,-1.6779266616995159
907,2019-08-26 00:00:00+00:00,0.021016964285714278,840.0,0.15568526723554754
908,2019-08-27 00:00:00+00:00,0.0077749763749763775,2204.5833333333335,-0.9143341645369389
909,2019-08-28 00:00:00+00:00,0.22508482296650717,1088.5416666666667,0.3533763119169393
910,2019-08-29 00:00:00+00:00,-0.0158285639486177,10743.0,0.12602859769057773
911,2019-08-30 00:00:00+00:00,0.0,66.58333333333333,-0.3509065072075117
